8;12149563;"URSUS"
8;12149565;"SUS"
8;12149566;"SUS"
8;12149567;"SUS"
8;12149571;"DASYPUS"
8;12149572;"ERINACEUS"
8;12149573;"TALPA"
8;12149574;"TALPA"
8;12149575;"SOREX"
8;12149577;"DIDELPHIS"
8;12149579;"DIDELPHIS"
8;12149580;"GLIRES"
8;12149582;"HYSTRIX"
8;12149583;"HYSTRIX"
8;12149585;"LEPUS"
8;12149586;"LEPUS"
8;12149587;"CASTOR"
8;12149588;"MUS"
8;12149590;"MUS"
8;12149591;"MUS"
8;12149592;"MUS"
8;12149593;"MUS"
8;12149594;"MUS"
8;12149596;"MUS"
8;12149599;"MUS"
8;12149602;"SCIURUS"
8;12149604;"PECORA"
8;12149605;"CAMELUS"
8;12149606;"CAMELUS"
8;12149607;"CERVUS"
8;12149608;"CERVUS"
8;12149609;"CERVUS"
8;12149610;"CERVUS"
8;12149611;"CERVUS"
8;12149612;"CAPRA"
8;12149613;"CAPRA"
8;12149614;"CAPRA"
8;12149615;"CAPRA"
8;12149616;"CAPRA"
8;12149617;"CAPRA"
8;12149620;"CAPRA"
8;12149621;"OVIS"
8;12149622;"OVIS"
8;12149623;"OVIS"
8;12149624;"OVIS"
8;12149625;"OVIS"
8;12149626;"OVIS"
8;12149627;"OVIS"
8;12149628;"OVIS"
8;12149629;"BOS"
8;12149631;"EQVUS"
8;12149632;"EQVUS"
8;12149633;"EQVUS"
8;12149634;"EQVUS"
8;12149635;"CETE"
8;12149639;"PHYSETER"
8;12149640;"DELPHINUS"
8;12149641;"DELPHINUS"
8;12149642;"ACCIPITRES"
8;12149643;"VULTUR"
8;12149644;"VULTUR"
8;12149645;"VULTUR"
8;12149647;"VULTUR"
8;12149648;"FALCO"
8;12149649;"FALCO"
8;12149651;"FALCO"
8;12149653;"FALCO"
8;12149654;"FALCO"
8;12149655;"FALCO"
8;12149656;"FALCO"
8;12149659;"FALCO"
8;12149660;"FALCO"
8;12149662;"FALCO"
8;12149663;"FALCO"
8;12149664;"FALCO"
8;12149666;"FALCO"
8;12149668;"FALCO"
8;12149669;"STRIX"
8;12149670;"STRIX"
8;12149671;"STRIX"
8;12149672;"STRIX"
8;12149674;"STRIX"
8;12149675;"STRIX"
8;12149676;"STRIX"
8;12149677;"STRIX"
8;12149678;"LANIUS"
8;12149679;"LANIUS"
8;12149680;"LANIUS"
8;12149681;"LANIUS"
8;12149682;"LANIUS"
8;12149684;"PSITTACUS"
8;12149685;"PSITTACUS"
8;12149686;"PSITTACUS"
8;12149688;"PSITTACUS"
8;12149689;"PSITTACUS"
8;12149690;"PSITTACUS"
8;12149694;"PSITTACUS"
8;12149695;"PSITTACUS"
8;12149698;"PSITTACUS"
8;12149700;"PSITTACUS"
8;12149703;"PSITTACUS"
8;12149704;"PSITTACUS"
8;12149705;"PSITTACUS"
8;12149708;"PSITTACUS"
8;12149709;"PSITTACUS"
8;12149710;"PSITTACUS"
8;12149711;"PSITTACUS"
8;12149717;"PSITTACUS"
8;12149718;"PSITTACUS"
8;12149721;"RAMPHASTOS"
8;12149722;"CORVUS"
8;12149724;"CORVUS"
8;12149725;"CORVUS"
8;12149726;"CORVUS"
8;12149727;"CORVUS"
8;12149728;"CORVUS"
8;12149730;"CORACIAS"
8;12149731;"CORACIAS"
8;12149735;"GRACULA"
8;12149736;"GRACULA"
8;12149737;"GRACULA"
8;12149738;"GRACULA"
8;12149739;"GRACULA"
8;12149743;"CUCULUS"
8;12149744;"CUCULUS"
8;12149746;"CUCULUS"
8;12149756;"PICUS"
8;12149757;"PICUS"
8;12149762;"SITTA"
8;12149763;"ALCEDO"
8;12149765;"ALCEDO"
8;12149766;"ALCEDO"
8;12149767;"ALCEDO"
8;12149769;"ALCEDO"
8;12149772;"UPUPA"
8;12149773;"UPUPA"
8;12149774;"UPUPA"
8;12149775;"CERTHIA"
8;12149779;"TROCHILUS"
8;12149781;"TROCHILUS"
8;12149783;"TROCHILUS"
8;12149784;"TROCHILUS"
8;12149785;"TROCHILUS"
8;12149786;"TROCHILUS"
8;12149787;"TROCHILUS"
8;12149788;"TROCHILUS"
8;12149789;"TROCHILUS"
8;12149793;"TROCHILUS"
8;12149794;"TROCHILUS"
8;12149796;"ANSERES"
8;12149797;"ANAS"
8;12149798;"ANAS"
8;12149800;"ANAS"
8;12149801;"ANAS"
8;12149803;"ANAS"
8;12149805;"ANAS"
8;12149806;"ANAS"
8;12149807;"ANAS"
8;12149809;"ANAS"
8;12149811;"ANAS"
8;12149812;"ANAS"
8;12149813;"ANAS"
8;12149814;"ANAS"
8;12149817;"ANAS"
8;12149819;"ANAS"
8;12149821;"ANAS"
8;12149824;"ANAS"
8;12149826;"ANAS"
8;12149830;"ALCA"
8;12149831;"ALCA"
8;12149832;"ALCA"
8;12149834;"PROCELLARIA"
8;12149835;"DIOMEDEA"
8;12149836;"PELECANUS"
8;12149837;"PELECANUS"
8;12149838;"PELECANUS"
8;12149839;"PELECANUS"
8;12149841;"PHAETHON"
8;12149843;"COLYMBUS"
8;12149845;"LARUS"
8;12149846;"STERNA"
8;12149851;"TANTALUS"
8;12149853;"ARDEA"
8;12149854;"ARDEA"
8;12149855;"ARDEA"
8;12149857;"ARDEA"
8;12149858;"ARDEA"
8;12149860;"ARDEA"
8;12149863;"ARDEA"
8;12149864;"ARDEA"
8;12149865;"ARDEA"
8;12149866;"ARDEA"
8;12149869;"SCOLOPAX"
8;12149870;"SCOLOPAX"
8;12149871;"SCOLOPAX"
8;12149872;"SCOLOPAX"
8;12149873;"SCOLOPAX"
8;12149874;"SCOLOPAX"
8;12149875;"SCOLOPAX"
8;12149876;"SCOLOPAX"
8;12149878;"SCOLOPAX"
8;12149879;"SCOLOPAX"
8;12149880;"TRINGA"
8;12149881;"TRINGA"
8;12149882;"TRINGA"
8;12149883;"TRINGA"
8;12149885;"TRINGA"
8;12149887;"TRINGA"
8;12149888;"TRINGA"
8;12149890;"TRINGA"
8;12149891;"CHARADRIUS"
8;12149894;"CHARADRIUS"
8;12149895;"CHARADRIUS"
8;12149896;"CHARADRIUS"
8;12149897;"CHARADRIUS"
8;12149898;"HAEMATOPUS"
8;12149899;"HAEMATOPUS"
8;12149900;"FULICA"
8;12149901;"FULICA"
8;12149902;"FULICA"
8;12149903;"RALLUS"
8;12149905;"RALLUS"
8;12149910;"STRUTHIO"
8;12149915;"MELEAGRIS"
8;12149916;"MELEAGRIS"
8;12149918;"PHASIANUS"
8;12149919;"PHASIANUS"
8;12149920;"PHASIANUS"
8;12149921;"PHASIANUS"
8;12149922;"PHASIANUS"
8;12149923;"PHASIANUS"
8;12149926;"TETRAO"
8;12149927;"TETRAO"
8;12149928;"TETRAO"
8;12149929;"TETRAO"
8;12149930;"TETRAO"
8;12149932;"TETRAO"
8;12149936;"TETRAO"
8;12149937;"PASSERES"
8;12149938;"COLUMBA"
8;12149939;"COLUMBA"
8;12149941;"COLUMBA"
8;12149945;"COLUMBA"
8;12149946;"COLUMBA"
8;12149951;"COLUMBA"
8;12149953;"COLUMBA"
8;12149954;"COLUMBA"
8;12149955;"COLUMBA"
8;12149956;"COLUMBA"
8;12149957;"ALAUDA"
8;12149959;"ALAUDA"
8;12149961;"ALAUDA"
8;12149962;"ALAUDA"
8;12149963;"ALAUDA"
8;12149965;"STURNUS"
8;12149966;"STURNUS"
8;12149968;"TURDUS"
8;12149969;"TURDUS"
8;12149972;"TURDUS"
8;12149974;"TURDUS"
8;12149975;"TURDUS"
8;12149978;"LOXIA"
8;12149979;"LOXIA"
8;12149980;"LOXIA"
8;12149981;"LOXIA"
8;12149982;"LOXIA"
8;12149983;"LOXIA"
8;12149991;"LOXIA"
8;12149992;"LOXIA"
8;12149993;"LOXIA"
8;12149994;"LOXIA"
8;12149996;"LOXIA"
8;12149997;"LOXIA"
8;12149999;"LOXIA"
8;12150008;"EMBERIZA"
8;12150009;"EMBERIZA"
8;12150014;"EMBERIZA"
8;12150015;"EMBERIZA"
8;12150016;"EMBERIZA"
8;12150017;"EMBERIZA"
8;12150020;"FRINGILLA"
8;12150022;"FRINGILLA"
8;12150025;"FRINGILLA"
8;12150026;"FRINGILLA"
8;12150027;"FRINGILLA"
8;12150028;"FRINGILLA"
8;12150030;"FRINGILLA"
8;12150031;"FRINGILLA"
